transaction_id,customer_id,account_id,amount,merchant,transaction_type,country,device_id,transaction_time,fraud_flag
19802,29,1127,73963.68,Flipkart,CARD,Russia,ATM,2026-04-27T17:38:31.000Z,INTERNATIONAL
19810,57,1116,18929.47,Netflix,ATM WITHDRAWAL,Singapore,Mobile,2026-05-04T02:43:15.000Z,INTERNATIONAL
19813,85,1028,85031.14,Nike,ATM WITHDRAWAL,Germany,Mobile,2026-04-24T12:47:16.000Z,INTERNATIONAL
19820,44,1138,48355.44,Nike,NET BANKING,Uk,Tablet,2026-04-26T16:02:45.000Z,INTERNATIONAL
19840,8,1192,64147.89,Flipkart,NET BANKING,Singapore,Mobile,2026-05-10T15:41:44.000Z,INTERNATIONAL
19881,26,1101,59080.5,Amazon,CARD,India,Laptop,2026-05-16T15:52:31.000Z,NORMAL
19951,97,1102,79341.32,Nike,CARD,Usa,ATM,2026-05-08T23:25:38.000Z,INTERNATIONAL
19959,85,1054,70813.5,Amazon,ATM WITHDRAWAL,Uk,ATM,2026-05-14T03:48:29.000Z,INTERNATIONAL
19962,39,1059,24946.98,Amazon,ATM WITHDRAWAL,Singapore,Laptop,2026-05-10T21:40:15.000Z,INTERNATIONAL
19977,94,1127,34649.52,Flipkart,ATM WITHDRAWAL,Singapore,Mobile,2026-04-22T21:11:09.000Z,INTERNATIONAL
19995,24,1179,91181.23,Flipkart,NET BANKING,Usa,Tablet,2026-04-27T23:27:58.000Z,INTERNATIONAL
10009,28,1122,65795.3,Flipkart,UPI,Singapore,ATM,2026-05-01T05:25:30.000Z,INTERNATIONAL
10027,1,1190,88037.58,Zomato,UPI,Uk,Laptop,2026-05-04T06:38:15.000Z,INTERNATIONAL
10037,35,1038,30892.55,Apple Store,CARD,Russia,ATM,2026-05-01T16:25:54.000Z,INTERNATIONAL
10042,3,1164,65950.24,Uber,CARD,Uk,ATM,2026-05-09T16:34:09.000Z,INTERNATIONAL
10053,68,1094,88658.16,Netflix,CARD,India,Laptop,2026-04-25T06:07:32.000Z,NORMAL
10070,43,1166,82213.15,Zomato,UPI,India,ATM,2026-04-19T19:04:06.000Z,NORMAL
10071,48,1002,22730.72,Amazon,NET BANKING,Russia,Mobile,2026-04-18T19:10:37.000Z,INTERNATIONAL
10092,79,1026,55085.86,Amazon,UPI,Germany,Tablet,2026-05-07T01:51:29.000Z,INTERNATIONAL
10093,4,1053,87009.67,Netflix,ATM WITHDRAWAL,Russia,Mobile,2026-05-08T16:32:59.000Z,INTERNATIONAL
10096,87,1165,31249.62,Flipkart,UPI,Usa,ATM,2026-05-12T18:14:43.000Z,INTERNATIONAL
10113,83,1044,63170.9,Uber,UPI,Russia,Mobile,2026-05-01T02:08:00.000Z,INTERNATIONAL
10137,12,1108,59445.23,Apple Store,UPI,Singapore,ATM,2026-04-28T03:09:35.000Z,INTERNATIONAL
10163,87,1006,97367.85,Apple Store,NET BANKING,India,Tablet,2026-04-19T21:24:13.000Z,NORMAL
10203,49,1157,35115.34,Swiggy,ATM WITHDRAWAL,Russia,Tablet,2026-04-29T10:42:06.000Z,INTERNATIONAL
10207,78,1093,14239.81,Swiggy,ATM WITHDRAWAL,Usa,Mobile,2026-05-17T14:59:46.000Z,INTERNATIONAL
10210,66,1025,38323.77,Zomato,ATM WITHDRAWAL,Germany,Mobile,2026-04-30T01:22:03.000Z,INTERNATIONAL
10276,92,1054,16419.67,Netflix,ATM WITHDRAWAL,Germany,Tablet,2026-05-03T00:47:31.000Z,INTERNATIONAL
10285,22,1060,73850.67,Netflix,ATM WITHDRAWAL,Germany,Mobile,2026-04-20T14:09:16.000Z,INTERNATIONAL
10301,77,1084,29287.51,Flipkart,UPI,Germany,Tablet,2026-04-21T11:19:35.000Z,INTERNATIONAL
10303,78,1018,59430.05,Apple Store,ATM WITHDRAWAL,Russia,Mobile,2026-04-26T00:26:34.000Z,INTERNATIONAL
10339,18,1158,65921.56,Swiggy,ATM WITHDRAWAL,Russia,Tablet,2026-04-19T07:32:58.000Z,INTERNATIONAL
10340,84,1030,23818.46,Amazon,ATM WITHDRAWAL,Singapore,Tablet,2026-05-04T19:19:12.000Z,INTERNATIONAL
10352,70,1001,79421.81,Uber,NET BANKING,Germany,Tablet,2026-04-20T08:02:15.000Z,INTERNATIONAL
10355,11,1131,3640.27,Nike,UPI,Germany,Laptop,2026-05-13T09:23:02.000Z,INTERNATIONAL
10441,48,1151,29319.58,Apple Store,UPI,Uk,ATM,2026-04-30T05:51:32.000Z,INTERNATIONAL
10465,51,1071,42123.94,Nike,CARD,Usa,Laptop,2026-04-18T20:30:33.000Z,INTERNATIONAL
10470,87,1170,39965.93,Netflix,UPI,India,Tablet,2026-05-04T07:36:39.000Z,NORMAL
10471,37,1078,74010.39,Uber,UPI,India,Laptop,2026-04-21T19:20:24.000Z,NORMAL
10479,17,1102,21455.12,Netflix,NET BANKING,Singapore,Tablet,2026-04-28T07:27:20.000Z,INTERNATIONAL
10484,48,1082,50460.36,Petrol Pump,UPI,Uk,Mobile,2026-04-26T18:49:04.000Z,INTERNATIONAL
10485,1,1121,42996.75,Walmart,CARD,Usa,ATM,2026-05-09T14:15:30.000Z,INTERNATIONAL
10488,78,1165,6218.12,Uber,CARD,Uk,ATM,2026-04-28T00:07:02.000Z,INTERNATIONAL
10503,32,1014,6079.25,Walmart,UPI,Germany,Laptop,2026-05-08T02:43:55.000Z,INTERNATIONAL
10507,62,1024,32205.55,Netflix,NET BANKING,Singapore,Tablet,2026-05-04T16:16:17.000Z,INTERNATIONAL
10527,8,1122,18842.66,Uber,NET BANKING,India,Laptop,2026-05-02T00:34:46.000Z,NORMAL
10545,32,1149,59233.23,Walmart,NET BANKING,Usa,Mobile,2026-05-10T06:22:26.000Z,INTERNATIONAL
10599,18,1008,90587.72,Walmart,CARD,Uk,Laptop,2026-05-09T21:06:18.000Z,INTERNATIONAL
10603,14,1137,64481.55,Zomato,ATM WITHDRAWAL,Russia,Tablet,2026-04-30T07:20:18.000Z,INTERNATIONAL
10606,100,1070,56139.7,Uber,UPI,Russia,Laptop,2026-04-23T17:29:55.000Z,INTERNATIONAL
10641,71,1139,18281.63,Amazon,ATM WITHDRAWAL,Usa,Tablet,2026-04-24T04:15:15.000Z,INTERNATIONAL
10661,62,1101,50757.24,Netflix,UPI,Usa,Tablet,2026-05-10T22:40:37.000Z,INTERNATIONAL
10674,11,1057,24329.68,Swiggy,NET BANKING,Uk,Mobile,2026-04-23T18:02:54.000Z,INTERNATIONAL
10691,86,1097,79845.52,Petrol Pump,UPI,Germany,Tablet,2026-04-23T03:04:23.000Z,INTERNATIONAL
10699,27,1088,96170.14,Amazon,ATM WITHDRAWAL,Usa,Mobile,2026-05-01T20:44:02.000Z,INTERNATIONAL
10704,39,1069,16697.35,Amazon,ATM WITHDRAWAL,India,Tablet,2026-04-23T05:30:55.000Z,NORMAL
10710,54,1072,86130.96,Petrol Pump,CARD,Russia,Tablet,2026-05-09T08:53:01.000Z,INTERNATIONAL
10733,18,1052,29970.96,Walmart,UPI,India,Tablet,2026-05-15T19:42:22.000Z,NORMAL
10736,82,1098,85782.87,Walmart,UPI,India,Laptop,2026-04-21T15:15:44.000Z,NORMAL
10745,20,1018,83280.96,Uber,ATM WITHDRAWAL,Usa,Tablet,2026-04-25T13:39:00.000Z,INTERNATIONAL
10751,62,1130,60149.75,Zomato,NET BANKING,India,Tablet,2026-05-02T20:18:43.000Z,NORMAL
10768,70,1021,92189.26,Swiggy,NET BANKING,Russia,Mobile,2026-04-30T08:33:31.000Z,INTERNATIONAL
10790,5,1124,21640.23,Swiggy,CARD,Germany,ATM,2026-05-13T14:04:44.000Z,INTERNATIONAL
10804,29,1062,66898.59,Amazon,NET BANKING,Singapore,Laptop,2026-05-10T17:57:50.000Z,INTERNATIONAL
10807,47,1138,22514.29,Petrol Pump,NET BANKING,Singapore,Mobile,2026-05-08T08:43:51.000Z,INTERNATIONAL
10812,38,1151,47196.76,Swiggy,UPI,Russia,Laptop,2026-04-18T16:49:22.000Z,INTERNATIONAL
10831,6,1064,39895.77,Flipkart,UPI,Russia,Tablet,2026-05-12T11:48:52.000Z,INTERNATIONAL
10879,89,1020,82348.69,Zomato,ATM WITHDRAWAL,Russia,Mobile,2026-04-23T13:17:11.000Z,INTERNATIONAL
10884,94,1018,83148.92,Zomato,ATM WITHDRAWAL,Germany,ATM,2026-05-01T05:28:16.000Z,INTERNATIONAL
10903,76,1047,77068.74,Swiggy,UPI,Singapore,Laptop,2026-04-20T10:04:33.000Z,INTERNATIONAL
10905,80,1067,43929.31,Walmart,NET BANKING,Russia,Tablet,2026-05-17T03:19:36.000Z,INTERNATIONAL
10945,88,1175,11776.75,Apple Store,ATM WITHDRAWAL,Uk,Laptop,2026-04-23T23:34:44.000Z,INTERNATIONAL
10959,61,1007,44439.68,Netflix,CARD,Germany,Mobile,2026-05-01T16:13:53.000Z,INTERNATIONAL
10961,45,1042,78328.91,Zomato,NET BANKING,India,Tablet,2026-05-05T14:22:39.000Z,NORMAL
10963,9,1198,33487.09,Petrol Pump,ATM WITHDRAWAL,Germany,Mobile,2026-05-16T13:33:45.000Z,INTERNATIONAL
10967,88,1001,63466.68,Uber,NET BANKING,Usa,Tablet,2026-04-30T16:15:12.000Z,INTERNATIONAL
11000,14,1138,45936.64,Netflix,CARD,Usa,ATM,2026-05-17T21:33:34.000Z,INTERNATIONAL
11003,14,1036,70133.42,Apple Store,NET BANKING,Uk,Laptop,2026-05-04T08:01:40.000Z,INTERNATIONAL
11018,37,1107,74582.41,Netflix,CARD,Singapore,ATM,2026-04-30T19:11:08.000Z,INTERNATIONAL
11020,66,1053,51933.67,Amazon,UPI,India,Laptop,2026-05-04T16:44:33.000Z,NORMAL
11025,24,1078,85431.99,Walmart,ATM WITHDRAWAL,Germany,Mobile,2026-05-05T23:26:00.000Z,INTERNATIONAL
11033,62,1105,74515.69,Apple Store,UPI,Germany,Mobile,2026-05-07T14:41:07.000Z,INTERNATIONAL
11040,10,1054,60550.75,Zomato,CARD,Singapore,Tablet,2026-05-03T14:12:49.000Z,INTERNATIONAL
11047,20,1136,90821.92,Petrol Pump,ATM WITHDRAWAL,Singapore,Laptop,2026-04-29T00:12:09.000Z,INTERNATIONAL
11052,4,1019,67655.41,Netflix,NET BANKING,Usa,ATM,2026-05-03T01:00:40.000Z,INTERNATIONAL
11055,24,1068,16116.83,Zomato,CARD,Germany,ATM,2026-04-20T15:50:15.000Z,INTERNATIONAL
11057,47,1138,80654.86,Swiggy,CARD,India,Laptop,2026-04-28T22:54:45.000Z,NORMAL
11077,63,1004,71660.56,Netflix,ATM WITHDRAWAL,Singapore,ATM,2026-05-16T20:18:06.000Z,INTERNATIONAL
11086,34,1115,9025.42,Amazon,ATM WITHDRAWAL,Russia,Laptop,2026-05-11T22:32:58.000Z,INTERNATIONAL
11087,6,1178,54409.73,Netflix,ATM WITHDRAWAL,Singapore,Mobile,2026-05-10T06:58:08.000Z,INTERNATIONAL
11099,70,1129,68576.58,Uber,UPI,Singapore,Mobile,2026-04-23T08:04:54.000Z,INTERNATIONAL
11109,69,1016,15001.53,Flipkart,CARD,India,Mobile,2026-04-25T16:42:50.000Z,NORMAL
11136,84,1105,80140.76,Swiggy,ATM WITHDRAWAL,India,Tablet,2026-04-25T07:31:52.000Z,NORMAL
11146,61,1057,6868.66,Amazon,CARD,Russia,Mobile,2026-05-16T09:37:35.000Z,INTERNATIONAL
11154,55,1120,598.02,Petrol Pump,NET BANKING,Singapore,Tablet,2026-04-18T15:02:55.000Z,INTERNATIONAL
11196,57,1065,53097.16,Apple Store,ATM WITHDRAWAL,India,Laptop,2026-04-30T17:41:26.000Z,NORMAL
11216,40,1053,19202.58,Amazon,UPI,Singapore,Laptop,2026-05-15T12:56:30.000Z,INTERNATIONAL
11224,35,1020,25502.95,Petrol Pump,NET BANKING,Usa,Laptop,2026-05-12T03:22:53.000Z,INTERNATIONAL
11227,30,1065,66854.38,Netflix,NET BANKING,Germany,Mobile,2026-05-17T07:16:45.000Z,INTERNATIONAL
11249,19,1094,74650.21,Apple Store,NET BANKING,Uk,Mobile,2026-04-19T22:55:21.000Z,INTERNATIONAL
11285,89,1097,19786.62,Amazon,UPI,Usa,ATM,2026-05-06T13:10:56.000Z,INTERNATIONAL
11305,69,1173,23468.9,Nike,NET BANKING,Germany,Tablet,2026-04-24T22:55:55.000Z,INTERNATIONAL
11312,33,1017,79262.65,Amazon,ATM WITHDRAWAL,Russia,ATM,2026-05-01T20:06:57.000Z,INTERNATIONAL
11363,56,1123,75177.04,Uber,NET BANKING,Russia,Tablet,2026-05-11T10:57:31.000Z,INTERNATIONAL
11371,83,1059,66582.37,Nike,NET BANKING,Germany,Tablet,2026-05-11T05:32:22.000Z,INTERNATIONAL
11372,73,1173,16558.94,Netflix,ATM WITHDRAWAL,India,Tablet,2026-05-07T14:13:48.000Z,NORMAL
11383,76,1113,82348.99,Swiggy,ATM WITHDRAWAL,Uk,Tablet,2026-04-26T18:42:51.000Z,INTERNATIONAL
11396,1,1118,88006.48,Apple Store,UPI,Russia,ATM,2026-05-04T21:45:46.000Z,INTERNATIONAL
11404,69,1083,75569.35,Swiggy,ATM WITHDRAWAL,Singapore,Laptop,2026-05-13T13:47:21.000Z,INTERNATIONAL
11425,8,1109,97028.35,Apple Store,NET BANKING,Uk,Tablet,2026-05-01T07:33:30.000Z,INTERNATIONAL
11500,6,1146,24709.05,Apple Store,ATM WITHDRAWAL,India,Laptop,2026-05-08T18:21:09.000Z,NORMAL
11505,37,1157,5042.43,Apple Store,CARD,Russia,ATM,2026-05-08T19:30:10.000Z,INTERNATIONAL
11506,31,1187,59820.45,Swiggy,CARD,Germany,Laptop,2026-04-27T13:14:38.000Z,INTERNATIONAL
11525,27,1025,49034.89,Netflix,CARD,Russia,Laptop,2026-05-15T23:15:17.000Z,INTERNATIONAL
11532,80,1155,90490.01,Flipkart,CARD,India,Mobile,2026-04-22T12:23:26.000Z,NORMAL
11557,69,1143,98321,Uber,NET BANKING,Usa,Tablet,2026-04-26T12:40:53.000Z,INTERNATIONAL
11569,13,1012,77232.91,Zomato,UPI,Russia,ATM,2026-04-26T21:20:56.000Z,INTERNATIONAL
11577,36,1076,96033.11,Petrol Pump,UPI,Singapore,Laptop,2026-05-08T14:23:54.000Z,INTERNATIONAL
11591,17,1095,24708.1,Petrol Pump,ATM WITHDRAWAL,India,Laptop,2026-05-07T00:41:15.000Z,NORMAL
11601,36,1073,68965.46,Amazon,UPI,Singapore,Tablet,2026-04-25T02:24:58.000Z,INTERNATIONAL
11604,41,1164,57098.66,Walmart,CARD,Singapore,Tablet,2026-04-25T16:06:37.000Z,INTERNATIONAL
11607,92,1048,43829.58,Apple Store,UPI,Uk,Mobile,2026-04-26T04:09:44.000Z,INTERNATIONAL
11631,69,1155,30860.29,Apple Store,UPI,Usa,Tablet,2026-04-25T01:56:56.000Z,INTERNATIONAL
11635,46,1129,18993.03,Walmart,UPI,Russia,Mobile,2026-05-15T18:38:55.000Z,INTERNATIONAL
11646,77,1062,74619.22,Walmart,UPI,Uk,Laptop,2026-05-11T04:26:36.000Z,INTERNATIONAL
11671,30,1056,99116.28,Apple Store,CARD,Germany,Laptop,2026-05-08T12:42:48.000Z,INTERNATIONAL
11685,30,1032,1025.57,Flipkart,UPI,India,ATM,2026-05-04T03:33:56.000Z,NORMAL
11716,32,1179,12072.35,Nike,CARD,India,Tablet,2026-05-01T16:17:46.000Z,NORMAL
11719,82,1115,8309.67,Apple Store,ATM WITHDRAWAL,Germany,ATM,2026-05-03T01:38:44.000Z,INTERNATIONAL
11725,13,1167,93038.75,Flipkart,CARD,Uk,Mobile,2026-05-09T15:47:56.000Z,INTERNATIONAL
11748,60,1178,50936.1,Zomato,ATM WITHDRAWAL,Russia,Tablet,2026-04-28T00:20:31.000Z,INTERNATIONAL
11787,13,1184,21024.97,Swiggy,ATM WITHDRAWAL,Usa,Laptop,2026-04-25T02:07:39.000Z,INTERNATIONAL
11795,87,1048,97699.35,Netflix,CARD,India,ATM,2026-05-07T01:48:04.000Z,NORMAL
11800,20,1065,45005.55,Zomato,ATM WITHDRAWAL,Russia,Laptop,2026-04-18T11:21:13.000Z,INTERNATIONAL
11804,41,1186,85590.64,Nike,ATM WITHDRAWAL,Germany,Mobile,2026-05-08T16:16:59.000Z,INTERNATIONAL
11807,62,1107,55579.66,Swiggy,UPI,Usa,ATM,2026-04-30T14:48:37.000Z,INTERNATIONAL
11825,55,1198,83536.68,Swiggy,NET BANKING,Russia,ATM,2026-04-22T11:09:34.000Z,INTERNATIONAL
11833,26,1055,63135.93,Apple Store,UPI,Uk,Mobile,2026-05-07T04:49:20.000Z,INTERNATIONAL
11846,67,1078,97511.68,Nike,ATM WITHDRAWAL,Usa,Mobile,2026-04-24T16:51:15.000Z,INTERNATIONAL
11853,9,1009,97164.43,Nike,UPI,India,Mobile,2026-05-13T12:41:45.000Z,NORMAL
11856,59,1145,55603.35,Netflix,NET BANKING,Germany,Tablet,2026-04-26T20:08:02.000Z,INTERNATIONAL
11857,66,1047,3377.88,Nike,CARD,Germany,Mobile,2026-05-05T07:14:17.000Z,INTERNATIONAL
11858,1,1004,90041.69,Apple Store,ATM WITHDRAWAL,Uk,Laptop,2026-05-06T06:45:06.000Z,INTERNATIONAL
11898,56,1186,48453.18,Apple Store,UPI,Usa,Tablet,2026-05-17T11:00:34.000Z,INTERNATIONAL
11938,29,1164,2558.42,Walmart,NET BANKING,Uk,Mobile,2026-05-09T18:23:44.000Z,INTERNATIONAL
11946,94,1011,63493.83,Amazon,ATM WITHDRAWAL,Singapore,Laptop,2026-05-14T04:51:32.000Z,INTERNATIONAL
11979,99,1186,88245.18,Swiggy,ATM WITHDRAWAL,Usa,Tablet,2026-05-01T18:31:28.000Z,INTERNATIONAL
11989,69,1193,55139.01,Walmart,UPI,Singapore,Mobile,2026-05-01T23:53:34.000Z,INTERNATIONAL
12003,94,1161,49762.94,Amazon,UPI,Russia,Laptop,2026-04-19T02:39:26.000Z,INTERNATIONAL
12013,98,1048,19321.2,Amazon,ATM WITHDRAWAL,Usa,Mobile,2026-04-30T22:20:37.000Z,INTERNATIONAL
12041,3,1112,8461.53,Walmart,CARD,India,Tablet,2026-04-24T23:07:08.000Z,NORMAL
12054,59,1183,20260.53,Walmart,ATM WITHDRAWAL,India,Mobile,2026-05-15T10:34:16.000Z,NORMAL
12070,43,1197,7065.27,Petrol Pump,CARD,Singapore,Tablet,2026-05-16T16:14:55.000Z,INTERNATIONAL
12095,72,1063,30309.5,Nike,ATM WITHDRAWAL,Germany,Mobile,2026-04-21T06:37:16.000Z,INTERNATIONAL
12101,81,1016,59853.09,Amazon,NET BANKING,India,Laptop,2026-04-20T01:31:24.000Z,NORMAL
12110,7,1035,31614.42,Flipkart,CARD,Russia,Mobile,2026-04-28T21:18:36.000Z,INTERNATIONAL
12112,5,1005,27365.52,Zomato,ATM WITHDRAWAL,Uk,ATM,2026-04-29T14:10:02.000Z,INTERNATIONAL
12182,3,1192,52722.52,Apple Store,ATM WITHDRAWAL,Germany,ATM,2026-05-02T13:38:52.000Z,INTERNATIONAL
12183,63,1067,28166.11,Zomato,CARD,Singapore,Laptop,2026-05-14T11:26:50.000Z,INTERNATIONAL
12204,54,1111,98500.74,Zomato,NET BANKING,Germany,ATM,2026-05-10T14:19:32.000Z,INTERNATIONAL
12219,80,1017,75318.54,Amazon,ATM WITHDRAWAL,Singapore,Laptop,2026-04-23T06:45:24.000Z,INTERNATIONAL
12239,64,1171,310.71,Nike,UPI,Germany,ATM,2026-04-22T21:03:02.000Z,INTERNATIONAL
12240,2,1006,69846.74,Petrol Pump,UPI,Germany,Laptop,2026-04-23T01:41:43.000Z,INTERNATIONAL
12259,7,1054,81266.66,Walmart,NET BANKING,Germany,Mobile,2026-04-19T05:04:02.000Z,INTERNATIONAL
12271,13,1183,23789.56,Uber,UPI,India,Mobile,2026-05-18T01:44:26.000Z,NORMAL
12276,66,1115,62954.52,Swiggy,NET BANKING,Russia,Mobile,2026-05-03T16:12:32.000Z,INTERNATIONAL
12277,6,1036,80435.83,Petrol Pump,NET BANKING,Singapore,ATM,2026-04-27T04:50:24.000Z,INTERNATIONAL
12288,56,1128,35285.82,Nike,NET BANKING,Russia,ATM,2026-04-25T10:43:21.000Z,INTERNATIONAL
12307,98,1009,9270.42,Uber,UPI,India,Mobile,2026-05-07T00:51:13.000Z,NORMAL
12311,93,1067,96510.91,Swiggy,UPI,India,Tablet,2026-05-08T11:36:00.000Z,NORMAL
12332,34,1046,64276.94,Zomato,NET BANKING,India,ATM,2026-04-25T22:42:50.000Z,NORMAL
12340,28,1024,64913.53,Flipkart,UPI,Russia,ATM,2026-05-07T09:28:20.000Z,INTERNATIONAL
12356,39,1030,32459.21,Petrol Pump,NET BANKING,Germany,ATM,2026-05-09T15:45:22.000Z,INTERNATIONAL
12368,78,1077,37136.32,Petrol Pump,ATM WITHDRAWAL,Singapore,ATM,2026-05-07T02:50:46.000Z,INTERNATIONAL
12388,66,1187,74469.89,Netflix,CARD,India,Laptop,2026-04-24T10:05:16.000Z,NORMAL
12409,69,1026,26625.25,Netflix,CARD,Russia,Mobile,2026-04-30T15:13:49.000Z,INTERNATIONAL
12413,44,1103,95723.34,Apple Store,CARD,Uk,ATM,2026-05-10T02:27:15.000Z,INTERNATIONAL
12425,69,1094,24301.92,Uber,ATM WITHDRAWAL,Singapore,Laptop,2026-05-08T21:07:54.000Z,INTERNATIONAL
12429,92,1136,49395.82,Amazon,NET BANKING,India,Laptop,2026-05-09T07:41:36.000Z,NORMAL
12432,8,1014,70067.87,Flipkart,NET BANKING,Singapore,Mobile,2026-05-13T12:18:23.000Z,INTERNATIONAL
12445,15,1035,40318.87,Walmart,UPI,Usa,ATM,2026-04-28T19:13:24.000Z,INTERNATIONAL
12480,37,1184,92771.61,Flipkart,CARD,Singapore,Laptop,2026-05-10T11:41:44.000Z,INTERNATIONAL
12481,7,1077,55141.1,Flipkart,NET BANKING,Uk,Laptop,2026-05-09T22:55:43.000Z,INTERNATIONAL
12484,75,1080,89386.66,Uber,ATM WITHDRAWAL,Russia,Laptop,2026-04-26T20:38:45.000Z,INTERNATIONAL
12504,32,1081,49168.55,Flipkart,NET BANKING,Uk,ATM,2026-04-22T05:18:56.000Z,INTERNATIONAL
12539,24,1065,55534.57,Nike,CARD,Usa,Laptop,2026-05-15T16:07:23.000Z,INTERNATIONAL
12569,92,1069,10794.42,Flipkart,ATM WITHDRAWAL,India,Mobile,2026-05-03T01:42:31.000Z,NORMAL
12570,54,1127,52841.26,Zomato,CARD,Usa,Laptop,2026-05-02T22:43:47.000Z,INTERNATIONAL
12578,76,1088,55300.22,Flipkart,ATM WITHDRAWAL,Russia,ATM,2026-05-06T01:10:59.000Z,INTERNATIONAL
12596,42,1046,46147.75,Flipkart,CARD,Usa,Tablet,2026-04-29T03:25:49.000Z,INTERNATIONAL
12600,26,1068,40144.18,Nike,CARD,Uk,ATM,2026-05-17T20:28:48.000Z,INTERNATIONAL
12631,80,1124,75256.57,Walmart,ATM WITHDRAWAL,Uk,ATM,2026-05-01T21:56:51.000Z,INTERNATIONAL
12648,31,1020,65025.46,Amazon,NET BANKING,Russia,Tablet,2026-05-10T07:45:03.000Z,INTERNATIONAL
12655,33,1005,20970.97,Uber,NET BANKING,Uk,Tablet,2026-05-15T03:47:15.000Z,INTERNATIONAL
12658,50,1139,53464.82,Nike,CARD,Uk,ATM,2026-05-02T22:34:47.000Z,INTERNATIONAL
12686,51,1059,11887.48,Walmart,NET BANKING,Singapore,Laptop,2026-05-16T11:39:08.000Z,INTERNATIONAL
12693,91,1184,29036.82,Swiggy,NET BANKING,Russia,Mobile,2026-05-17T15:47:21.000Z,INTERNATIONAL
12742,83,1188,87405.38,Netflix,CARD,India,ATM,2026-04-29T12:19:57.000Z,NORMAL
12745,65,1100,68552.57,Apple Store,NET BANKING,Germany,Tablet,2026-05-15T04:06:15.000Z,INTERNATIONAL
12751,30,1111,59983.79,Apple Store,CARD,Singapore,Laptop,2026-05-12T23:02:18.000Z,INTERNATIONAL
12756,94,1014,64974.09,Amazon,ATM WITHDRAWAL,Usa,Mobile,2026-04-19T17:58:04.000Z,INTERNATIONAL
12757,31,1146,47973.08,Swiggy,CARD,Uk,ATM,2026-04-24T21:57:07.000Z,INTERNATIONAL
12767,83,1084,56099.08,Walmart,ATM WITHDRAWAL,Usa,Mobile,2026-05-17T21:47:10.000Z,INTERNATIONAL
12771,18,1022,57534.55,Swiggy,ATM WITHDRAWAL,Uk,Tablet,2026-04-28T02:09:13.000Z,INTERNATIONAL
12780,25,1165,20906.81,Zomato,ATM WITHDRAWAL,Russia,Laptop,2026-05-05T17:20:22.000Z,INTERNATIONAL
12782,8,1178,56301.02,Nike,CARD,Russia,Laptop,2026-05-07T22:21:40.000Z,INTERNATIONAL
12784,11,1113,8104.71,Petrol Pump,CARD,Singapore,ATM,2026-05-05T06:59:50.000Z,INTERNATIONAL
12804,9,1024,12143.64,Zomato,CARD,Singapore,Mobile,2026-05-01T22:30:44.000Z,INTERNATIONAL
12809,75,1165,62878.08,Uber,NET BANKING,Singapore,ATM,2026-04-25T03:52:05.000Z,INTERNATIONAL
12811,78,1013,67279.58,Flipkart,ATM WITHDRAWAL,Russia,Laptop,2026-04-18T17:36:03.000Z,INTERNATIONAL
12828,83,1145,49217.4,Walmart,UPI,Uk,Mobile,2026-04-23T06:20:17.000Z,INTERNATIONAL
12855,32,1166,1074.5,Amazon,ATM WITHDRAWAL,Usa,ATM,2026-05-01T17:38:16.000Z,INTERNATIONAL
12865,61,1025,15806.21,Nike,UPI,Uk,Laptop,2026-05-06T18:59:25.000Z,INTERNATIONAL
12869,91,1085,89281.44,Netflix,UPI,Usa,Laptop,2026-05-14T20:09:36.000Z,INTERNATIONAL
12900,28,1167,80090.78,Flipkart,CARD,India,ATM,2026-05-09T09:54:35.000Z,NORMAL
12906,81,1106,38413.71,Petrol Pump,UPI,India,Laptop,2026-05-11T11:44:39.000Z,NORMAL
12933,29,1170,73773.57,Uber,NET BANKING,Singapore,Tablet,2026-04-28T17:53:56.000Z,INTERNATIONAL
12962,35,1017,50462.29,Netflix,CARD,India,Laptop,2026-05-08T20:48:30.000Z,NORMAL
13044,80,1060,52509.55,Walmart,UPI,Germany,Laptop,2026-04-21T14:25:39.000Z,INTERNATIONAL
13069,41,1144,80195.42,Nike,NET BANKING,Germany,Tablet,2026-04-30T08:23:23.000Z,INTERNATIONAL
13080,43,1168,37068.86,Flipkart,NET BANKING,India,Mobile,2026-05-02T14:59:45.000Z,NORMAL
13085,45,1099,97239.79,Flipkart,ATM WITHDRAWAL,Germany,Laptop,2026-04-21T05:22:46.000Z,INTERNATIONAL
13086,83,1030,51996.37,Zomato,UPI,India,Tablet,2026-05-06T06:37:09.000Z,NORMAL
13112,50,1080,21187.63,Amazon,CARD,Uk,ATM,2026-04-22T21:52:16.000Z,INTERNATIONAL
13120,81,1162,19028.23,Nike,ATM WITHDRAWAL,Germany,Tablet,2026-04-24T19:44:26.000Z,INTERNATIONAL
13126,18,1049,90301.62,Netflix,UPI,Usa,Laptop,2026-04-25T19:06:58.000Z,INTERNATIONAL
13128,39,1095,17267.34,Swiggy,ATM WITHDRAWAL,Russia,Mobile,2026-04-20T19:19:32.000Z,INTERNATIONAL
13137,13,1022,62429.57,Petrol Pump,CARD,Germany,Laptop,2026-05-13T16:52:04.000Z,INTERNATIONAL
13153,36,1048,97085.44,Walmart,CARD,Usa,Tablet,2026-04-19T18:28:28.000Z,INTERNATIONAL
13216,70,1088,14104.69,Nike,CARD,India,Laptop,2026-04-28T05:21:28.000Z,NORMAL
